order_id,order_date,customer_id,product_id,product_name,category,quantity,unit_price,discount,total_amount,payment_method,store_location,order_status
O06208,2025-02-15,C0110,P207,Microwave Oven,Electronics,2,5835,0,,UPI,Chennai,Completed
O06209,2025-02-16,C0365,P210,Air Conditioner,electronics,-1,abc,0,,Credit Card,Kolkata,completed
O06210,2025-03-13,C0523,P207,Microwave Oven,Electronic,1,38927,0,,Debit Card,Kolkata,completed
O06211,14/02/2025,C0149,P209,Office Chair,Home and Living,1,abc,0.1,,,Mumbai,Returned
O06212,22-01-2025,C0164,P204,Nike Shoes,Electronics,-1,14367,0.1,,Cash,Lucknow,completed
O06213,2025/03/08,C0250,P207,Microwave Oven,electronics,-1,abc,0.05,,,Delhi,Cancelled
O06214,2025-02-27,C0882,P205,Levi Jeans,Home and Living,1,29785,0.05,,Cash, ,Cancelled
O06215,2025-01-17,C0236,P210,Air Conditioner,Home & Living,3,abc,10%,,Credit Card,Pune,Cancelled
O06216,15-03-2025,C0484,P204,Nike Shoes,Electronic,-1,48968,0,,Credit Card,Chennai,Cancelled
O06217,2025/01/02,C0873,P205,Levi Jeans,Fashon,-1,12495,10%,,Credit Card,Chennai,completed
O06218,2025-01-14,C0161,P206,HP Laptop,electronics,3,56523,0,,Cash,Kolkata,completed
O06219,19/01/2025,C0439,P205,Levi Jeans,Home and Living,2,abc,10%,,,Kolkata,Returned
O06220,2025-02-15,C0946,P202,Samsung TV,Electronics,1,abc,0.05,,UPI,Chennai,Completed
O06221,2025/01/10,C0656,P203,Sony Headphones,Home & Living,3,5218,,,UPI, ,completed
O06222,2025-01-11,C0095,P205,Levi Jeans,electronics,1,58399,0,,Credit Card,Bangalore,completed
O06223,2025/01/02,C0792,P205,Levi Jeans,Fashon,1,abc,0.05,,Cash,Chennai,completed
O06224,07-03-2025,C0684,P203,Sony Headphones,Electronics,1,9151,5%,,Cash,Chennai,Cancelled
O06225,15-01-2025,C0580,P206,HP Laptop,Electronics,2,71326,0,,Credit Card,Pune,Completed
O06226,28/03/2025,C0883,P207,Microwave Oven,Fashion,3,abc,5%,,Credit Card,Mumbai,Completed
O06227,05-01-2025,C0492,P207,Microwave Oven,Home & Living,3,60545,0.1,,,Hyderabad,Completed
O06228,2025-02-25,C0411,P202,Samsung TV,Electronics,3,abc,0.1,,,Hyderabad,Returned
O06229,04/01/2025,C0853,P206,HP Laptop,Home and Living,1,27784,ten,,Credit Card,Pune,Returned
O06230,2025/03/24,C0854,P209,Office Chair,Home & Living,3,30980,0,,UPI,Jaipur,completed
O06231,2025-01-27,C0970,P209,Office Chair,electronics,2,abc,,,UPI,Pune,Completed
O06232,15-01-2025,C0711,P203,Sony Headphones,electronics,3,abc,0.05,,Debit Card,Mumbai,completed
O06233,2025/03/17,C0836,P201,iPhone 15,Electronic,2,49943,ten,,,Delhi,Completed
O06234,2025/01/22,C0772,P207,Microwave Oven,Electronic,-1,25205,0.1,,Debit Card,Chennai,Completed
O06235,2025/01/27,C0666,P202,Samsung TV,Fashion,2,abc,5%,,,Lucknow,Returned
O06236,2025-01-18,C0053,P210,Air Conditioner,Home and Living,3,48806,ten,,,Kolkata,Cancelled
O06237,02-03-2025,,P206,HP Laptop,Fashion,3,40825,,,Debit Card,Delhi,Completed
O06238,2025/03/15,C0653,P209,Office Chair,Home and Living,2,24336,0.1,,Cash,Kolkata,Returned
O06239,2025-03-19,C0797,P210,Air Conditioner,Fashon,-1,53749,0.1,,Cash,Bangalore,completed
O06240,19-03-2025,C0260,P207,Microwave Oven,Fashon,2,abc,,,UPI,Pune,Returned
O06241,05-03-2025,C0331,P208,Refrigerator,Electronic,-1,72549,0,,Cash,Kolkata,Cancelled
O06242,2025-02-26,C0085,P206,HP Laptop,Home and Living,3,abc,0.1,,Cash,Bangalore,completed
O06243,2025/02/01,C0119,P205,Levi Jeans,Electronic,1,35700,0.1,,Cash,Delhi,completed
O06244,13-02-2025,C0439,P209,Office Chair,electronics,2,8422,ten,,Cash,Hyderabad,Cancelled
O06245,2025/03/26,C0923,P202,Samsung TV,Fashion,1,abc,10%,,Credit Card,Hyderabad,Completed
O06246,28-02-2025,C0808,P206,HP Laptop,Home and Living,1,abc,0.1,,Debit Card,Kolkata,Cancelled
O06247,2025/02/18,C0210,P206,HP Laptop,Fashon,-1,7186,0.1,,,Kolkata,Returned
O06248,04-01-2025,C0004,P208,Refrigerator,Electronics,-1,abc,ten,,UPI, ,Cancelled
O06249,2025/03/28,C0917,P204,Nike Shoes,Electronic,2,48461,10%,,Cash,Lucknow,completed
O06250,2025/02/08,C0442,P210,Air Conditioner,electronics,-1,51840,,,Cash, ,completed
O06251,2025/02/22,C0335,P210,Air Conditioner,Electronic,-1,55574,0.1,,UPI,Bangalore,Returned
O06252,2025/03/02,C0144,P202,Samsung TV,Electronics,2,abc,0,,Credit Card,Chennai,Completed
O06253,2025-02-03,C0805,P206,HP Laptop,Electronic,2,12829,0,,Cash,Jaipur,completed
O06254,2025-02-16,C0073,P206,HP Laptop,Electronics,-1,79259,0.1,,Credit Card,Chennai,Returned
O06255,07/03/2025,C0108,P209,Office Chair,Electronics,2,38350,0,,Debit Card,Jaipur,Returned
O06256,05-02-2025,C0745,P208,Refrigerator,Fashon,1,abc,0,,,Chennai,Completed
O06257,2025-03-29,C0316,,Levi Jeans,Home and Living,-1,70796,,,,Delhi,Returned
O06258,2025/03/21,C0628,P205,Levi Jeans,Fashion,1,abc,0.1,,,Pune,Returned
O06259,13-01-2025,C0396,P206,HP Laptop,Electronics,1,abc,0,,Cash,Delhi,completed
O06260,2025-03-30,C0991,P203,Sony Headphones,electronics,3,61412,5%,,Cash,Chennai,Cancelled
O06261,06/03/2025,C0541,P205,Levi Jeans,electronics,1,abc,10%,,Credit Card,Bangalore,Cancelled
O06262,2025/01/28,C0005,P202,Samsung TV,Home and Living,3,abc,5%,,,Jaipur,Returned
O06263,06-01-2025,C0442,P210,Air Conditioner,Fashion,-1,abc,,,UPI, ,Completed
O06264,02-02-2025,C0976,P202,Samsung TV,Home and Living,1,60158,ten,,Cash,Lucknow,Completed
O06265,2025/02/23,C0108,P201,iPhone 15,Fashon,2,abc,0.1,,UPI, ,Cancelled
O06266,2025-01-23,C0411,P208,Refrigerator,Home and Living,2,abc,0.05,,UPI,Pune,Completed
O06267,2025-03-01,C0479,P202,Samsung TV,Fashion,1,abc,0.1,,Debit Card, ,Cancelled
O06268,2025-01-10,C0679,P207,Microwave Oven,electronics,-1,67361,0.1,,Cash,Bangalore,Cancelled
O06269,03/03/2025,C0675,P210,Air Conditioner,Home & Living,3,abc,ten,,,Pune,completed
O06270,30/01/2025,C0075,P205,Levi Jeans,Electronic,1,1387,0.05,,Cash,Delhi,Cancelled
O06271,2025/02/05,C0088,P208,Refrigerator,Electronic,1,abc,0.1,,Debit Card,Jaipur,Cancelled
O06272,2025/01/17,C0830,P210,Air Conditioner,Electronic,-1,abc,0,,UPI,Pune,Cancelled
O06273,2025-01-30,C0719,P207,Microwave Oven,Home and Living,2,33292,10%,,UPI,Bangalore,Cancelled
O06274,13-03-2025,C0393,P201,iPhone 15,Electronic,2,48157,,,,Mumbai,Cancelled
O06275,2025/03/28,C0667,P209,Office Chair,electronics,-1,abc,0,,UPI,Kolkata,Returned
O06276,2025-01-08,C0320,P204,Nike Shoes,Fashion,1,4974,,,UPI,Jaipur,Returned
O06277,11-03-2025,C0284,P203,Sony Headphones,Home and Living,3,abc,0,,UPI,Chennai,Completed
O06278,09/02/2025,C0988,P208,Refrigerator,Fashion,1,40477,5%,,UPI, ,Returned
O06279,25/02/2025,C0759,P205,Levi Jeans,Fashion,-1,22591,ten,,Credit Card,Hyderabad,Returned
O06280,17/03/2025,C0016,P203,Sony Headphones,Electronic,-1,35032,0.1,,UPI,Lucknow,Completed
O06281,11-01-2025,C0262,P207,Microwave Oven,Electronics,3,abc,5%,,Credit Card,Bangalore,Completed
O06282,2025-03-09,C0159,P210,Air Conditioner,Fashion,3,abc,ten,,Debit Card,Mumbai,completed
O06283,28-02-2025,C0897,P210,Air Conditioner,electronics,2,38208,0.1,,Cash,Delhi,completed
O06284,21-02-2025,C0756,P207,Microwave Oven,Fashion,-1,abc,0,,Debit Card,Mumbai,Returned
O06285,02-02-2025,C0691,P209,Office Chair,Home & Living,-1,abc,0,,Credit Card,Delhi,Returned
O06286,01-02-2025,C0462,P209,Office Chair,Fashon,1,3602,0,,Credit Card,Bangalore,Cancelled
O06287,25-03-2025,C0493,P206,HP Laptop,Electronics,1,8772,10%,,Credit Card,Pune,Cancelled
O06288,2025/03/14,C0785,P201,iPhone 15,Fashion,3,53198,5%,,UPI,Chennai,Cancelled
O06289,2025-02-04,C0996,P205,Levi Jeans,Electronic,-1,55823,10%,,Credit Card, ,Cancelled
O06290,2025-03-30,C0856,P210,Air Conditioner,electronics,1,abc,5%,,,Mumbai,completed
O06291,08/03/2025,C0875,P210,Air Conditioner,electronics,2,abc,0.05,,Credit Card,Mumbai,Cancelled
O06292,30-03-2025,C0036,P203,Sony Headphones,Home & Living,1,abc,,,UPI,Bangalore,Returned
O06293,2025-03-15,C0493,P208,Refrigerator,electronics,-1,abc,0.05,,Debit Card,Hyderabad,Completed
O06294,02/02/2025,C0035,P207,Microwave Oven,Electronics,2,abc,,,Cash,Jaipur,Completed
O06295,2025-02-02,C0763,P202,Samsung TV,Fashion,3,58740,0.1,,UPI,Bangalore,Returned
O06296,2025/01/14,C0303,P204,Nike Shoes,Electronics,-1,abc,10%,,Debit Card,Mumbai,Cancelled
O06297,2025/01/15,C0736,P209,Office Chair,Electronics,-1,abc,0.1,,Credit Card,Chennai,Returned
O06298,2025/02/24,C0948,P202,Samsung TV,Fashon,2,abc,5%,,UPI,Chennai,Completed
O06299,05-02-2025,C0456,P205,Levi Jeans,Home and Living,3,7030,,,UPI,Jaipur,Completed
O06300,2025/02/05,C0166,P205,Levi Jeans,Fashion,-1,abc,ten,,Credit Card,Kolkata,completed
O06301,12-02-2025,C0256,P202,Samsung TV,Fashon,3,58571,0.05,,Credit Card,Lucknow,Completed
O06302,2025-03-14,C0627,P207,Microwave Oven,Fashon,2,abc,0.05,,Cash,Bangalore,Completed
O06303,2025-03-08,C0939,P203,Sony Headphones,Home & Living,3,30968,,,Debit Card,Bangalore,Cancelled
O06304,2025/03/17,C0944,P209,Office Chair,Fashion,2,15672,0.1,,, ,Cancelled
O06305,2025-02-21,C0366,P208,Refrigerator,Home and Living,2,abc,0.05,,Credit Card, ,Returned
O06306,30-03-2025,C0879,P206,HP Laptop,Fashon,2,abc,0,,Credit Card, ,Returned
O06307,10-02-2025,C0117,P204,Nike Shoes,electronics,-1,abc,10%,,Debit Card,Pune,Cancelled
O06308,12-01-2025,C0621,P208,Refrigerator,Fashon,2,abc,10%,,UPI,Kolkata,completed
O06309,2025/02/03,C0148,P207,Microwave Oven,Home and Living,1,abc,5%,,,Hyderabad,Returned
O06310,31/03/2025,C0563,P206,HP Laptop,Electronics,-1,abc,ten,,UPI,Kolkata,completed
O06311,08/02/2025,C0773,P210,Air Conditioner,Electronic,1,62359,,,Cash,Chennai,Cancelled
O06312,2025/02/15,C0598,P205,Levi Jeans,electronics,-1,abc,,,Credit Card,Mumbai,Completed
O06313,2025-03-15,C0589,P210,Air Conditioner,Electronic,-1,abc,5%,,Cash,Delhi,Returned
O06314,2025-03-29,C0768,P205,Levi Jeans,Fashon,2,abc,0.1,,,Delhi,Returned
O06315,09/01/2025,C0336,P206,HP Laptop,Electronics,1,38515,,,Cash,Chennai,Cancelled
O06316,2025-03-21,C0504,P208,Refrigerator,Electronic,2,abc,ten,,Cash,Mumbai,Returned
O06317,11-03-2025,C0311,P206,HP Laptop,Home and Living,-1,79462,10%,,, ,Cancelled
O06318,27/03/2025,C0533,P209,Office Chair,Fashon,2,37312,,,Credit Card,Delhi,completed
O06319,2025-03-03,C0057,P201,iPhone 15,Electronic,1,abc,0.05,,Debit Card,Lucknow,Returned
O06320,2025/02/05,C0609,P201,iPhone 15,Electronic,2,58267,5%,,Cash,Kolkata,Cancelled
O06321,18-02-2025,C0366,P208,Refrigerator,Fashion,3,77923,ten,,Debit Card,Delhi,completed
O06322,2025-02-16,C0207,P207,Microwave Oven,electronics,1,32466,5%,,UPI,Mumbai,Returned
O06323,10/01/2025,C0225,P210,Air Conditioner,Fashon,2,abc,ten,,,Kolkata,Returned
O06324,2025-01-16,C0258,P210,Air Conditioner,Home & Living,3,35017,0.05,,Cash,Chennai,Completed
O06325,23-02-2025,C0838,P210,Air Conditioner,Fashion,1,abc,0.1,,Credit Card,Hyderabad,Cancelled
O06326,07/02/2025,C0763,P207,Microwave Oven,Home & Living,-1,56069,ten,,Debit Card,Bangalore,completed
O06327,29/01/2025,C0920,P201,iPhone 15,Fashion,2,abc,10%,,Cash,Kolkata,Completed
O06328,23-01-2025,C0161,P201,iPhone 15,Fashion,2,abc,,,,Delhi,Completed
O06329,2025/02/05,C0011,P209,Office Chair,Home & Living,-1,9034,0.1,,Cash,Lucknow,completed
O06330,2025/02/20,C0779,P209,Office Chair,Fashion,2,abc,0.05,,,Pune,Returned
O06331,2025/01/06,C0682,P209,Office Chair,Fashon,2,72208,0.1,,Cash,Jaipur,Returned
O06332,2025-01-01,C0391,P206,HP Laptop,Electronic,-1,36310,5%,,Credit Card,Chennai,Returned
O06333,2025/01/18,C0317,P201,iPhone 15,Fashon,1,57888,10%,,UPI,Delhi,completed
O06334,26/03/2025,C0977,P202,Samsung TV,electronics,2,33281,5%,,Debit Card,Kolkata,Cancelled
O06335,2025/02/20,C0090,P208,Refrigerator,Fashion,-1,abc,0.1,,,Mumbai,Completed
O06336,2025-03-07,C0398,P206,HP Laptop,Fashion,3,57891,5%,,,Pune,Completed
O06337,25/03/2025,C0450,P201,iPhone 15,electronics,-1,abc,0.05,,Debit Card,Bangalore,completed
O06338,2025/03/30,C0649,P207,Microwave Oven,Fashion,-1,34262,5%,,Cash,Bangalore,Completed
O06339,2025/01/01,C0986,P203,Sony Headphones,Electronics,-1,55415,0.1,,UPI, ,Completed
O06340,2025/01/28,C0767,P208,Refrigerator,Electronic,-1,abc,,,Debit Card,Chennai,completed
O06341,2025-01-13,C0366,P207,Microwave Oven,Home & Living,2,64812,5%,,Debit Card,Delhi,Returned
O06342,25-02-2025,C0003,P205,Levi Jeans,Home and Living,3,40164,10%,,Credit Card,Mumbai,Completed
O06343,2025-02-12,C0213,P205,Levi Jeans,Home & Living,2,abc,,,Cash,Kolkata,completed
O06344,2025/01/13,C0892,P205,Levi Jeans,Fashon,1,abc,5%,,Cash,Delhi,Completed
O06345,18/03/2025,C0201,P206,HP Laptop,Fashion,3,abc,0,,Debit Card,Lucknow,completed
O06346,2025-02-23,C0218,P209,Office Chair,Electronic,2,abc,,,Credit Card,Kolkata,completed
O06347,20/01/2025,C0234,P207,Microwave Oven,Electronics,3,abc,ten,,Cash,Hyderabad,Cancelled
O06348,2025-01-14,C0233,P208,Refrigerator,electronics,-1,58030,0.1,,Debit Card,Pune,Returned
O06349,17-01-2025,C0082,P202,Samsung TV,Electronics,-1,66093,0.1,,Credit Card, ,Cancelled
O06350,2025/02/12,C0838,P210,Air Conditioner,Fashion,-1,abc,10%,,Credit Card,Bangalore,Cancelled
O06351,2025/02/11,C0630,P205,Levi Jeans,Home & Living,3,abc,10%,,,Kolkata,Returned
O06352,28-03-2025,C0910,P201,iPhone 15,Electronic,-1,abc,,,UPI,Bangalore,Completed
O06353,28-01-2025,C0090,P203,Sony Headphones,Fashion,2,55595,10%,,,Lucknow,completed
O06354,2025/03/03,C0127,P204,Nike Shoes,Home & Living,3,2755,0.1,,UPI,Delhi,completed
O06355,2025/01/01,C0895,P210,Air Conditioner,Electronics,-1,abc,0.05,,,Kolkata,Returned
O06356,2025/03/02,C0415,P204,Nike Shoes,Home & Living,1,70244,5%,,Credit Card,Chennai,Cancelled
O06357,06-01-2025,C0895,P210,Air Conditioner,Fashion,3,abc,ten,,Cash,Kolkata,Completed
O06358,07-01-2025,C0655,P207,Microwave Oven,Home & Living,-1,abc,10%,,Debit Card,Delhi,Returned
O06359,2025-02-04,C0634,P201,iPhone 15,Electronics,2,abc,5%,,,Delhi,Returned
O06360,2025-03-20,C0577,P202,Samsung TV,Electronic,2,23269,10%,,Credit Card,Delhi,Completed
O06361,19/03/2025,C0870,P204,Nike Shoes,Electronic,1,abc,0.05,,Debit Card,Mumbai,Completed
O06362,2025/02/15,C0655,P203,Sony Headphones,Electronic,2,abc,5%,,Cash,Chennai,Cancelled
O06363,20-02-2025,C0489,P210,Air Conditioner,Home and Living,-1,abc,ten,,UPI,Bangalore,Completed
O06364,15-03-2025,C0915,P205,Levi Jeans,Fashon,-1,abc,10%,,Debit Card,Delhi,completed
O06365,2025/01/20,C0915,P209,Office Chair,Home and Living,3,abc,,,Debit Card,Mumbai,Completed
O06366,16/01/2025,C0827,P205,Levi Jeans,Home and Living,3,abc,5%,,UPI,Kolkata,Completed
O06367,2025-03-09,C0806,P209,Office Chair,electronics,1,21398,0,,Credit Card,Lucknow,completed
O06368,05/01/2025,C0582,P205,Levi Jeans,electronics,2,9664,0,,Cash,Chennai,Returned
O06369,2025-02-05,C0492,P204,Nike Shoes,Fashon,2,abc,0,,,Hyderabad,completed
O06370,2025/02/16,C0782,P203,Sony Headphones,Electronics,2,4772,0.05,,Debit Card,Lucknow,completed
O06371,2025/01/13,C0727,P208,Refrigerator,Electronic,-1,58296,0,,Cash,Jaipur,Cancelled
O06372,11-01-2025,C0107,P204,Nike Shoes,Electronic,1,abc,10%,,UPI,Jaipur,completed
O06373,2025/01/22,C0678,P202,Samsung TV,Electronic,3,abc,0,,,Chennai,Returned
O06374,04/02/2025,C0518,P210,Air Conditioner,Fashion,3,39621,ten,,,Chennai,completed
O06375,2025/03/08,C0905,P201,iPhone 15,Fashon,2,abc,0,,UPI,Lucknow,Completed
O06376,2025-03-13,C0211,P207,Microwave Oven,Electronics,-1,34736,5%,,Cash,Chennai,Completed
O06377,22-02-2025,C0916,P201,iPhone 15,Electronic,3,22501,0.1,,Credit Card,Bangalore,completed
O06378,03/03/2025,C0832,P205,Levi Jeans,Home and Living,2,abc,0.1,,Credit Card,Chennai,Completed
O06379,04-03-2025,C0067,P209,Office Chair,Home & Living,3,abc,,,,Lucknow,Returned
O06380,13/01/2025,C0643,P202,Samsung TV,Electronics,3,abc,10%,,Debit Card,Delhi,Cancelled
O06381,17/01/2025,C0979,P207,Microwave Oven,Home & Living,3,abc,5%,,,Lucknow,Cancelled
O06382,2025-02-08,C0429,P207,Microwave Oven,electronics,2,abc,ten,,Debit Card,Delhi,Returned
O06383,2025-01-14,C0915,P203,Sony Headphones,Home and Living,3,abc,0.05,,,Mumbai,completed
O06384,18-02-2025,C0157,P201,iPhone 15,electronics,1,57394,5%,,Credit Card,Chennai,Returned
O06385,2025/01/21,C0554,P205,Levi Jeans,Home & Living,1,abc,0.05,,Credit Card,Bangalore,Completed
O06386,04-03-2025,C0038,P208,Refrigerator,Home and Living,2,abc,0.05,,,Jaipur,Cancelled
O06387,2025/02/14,C0473,P208,Refrigerator,Fashon,1,abc,0.05,,,Hyderabad,Completed
O06388,2025-03-05,C0334,P208,Refrigerator,Electronics,1,68432,10%,,,Lucknow,Returned
O06389,18-01-2025,C0198,P203,Sony Headphones,Home and Living,2,abc,0.05,,Debit Card,Chennai,Cancelled
O06390,02/01/2025,C0810,P205,Levi Jeans,Electronics,3,33013,0.1,,Cash,Kolkata,completed
O06391,07/03/2025,C0982,P207,Microwave Oven,electronics,2,63074,ten,,Credit Card,Bangalore,Completed
O06392,06-01-2025,C0750,P204,Nike Shoes,Home & Living,-1,7353,5%,,Cash,Hyderabad,completed
O06393,13-03-2025,C0822,P208,Refrigerator,Home & Living,3,38354,5%,,UPI,Bangalore,Returned
O06394,2025/03/13,C0187,P206,HP Laptop,Fashion,1,39344,0,,UPI,Lucknow,Returned
O06395,2025-02-24,C0104,P201,iPhone 15,Fashon,2,69233,0.1,,UPI,Pune,Cancelled
O06396,11-02-2025,C0365,P207,Microwave Oven,Fashon,2,abc,0.05,,Debit Card,Jaipur,Completed
O06397,06/01/2025,C0708,P201,iPhone 15,Home & Living,3,56852,0.1,,Cash,Delhi,completed
O06398,24-03-2025,C0420,P206,HP Laptop,Electronic,1,51094,0.1,,Debit Card,Hyderabad,completed
O06399,02/02/2025,C0852,P210,Air Conditioner,Fashon,1,3346,,,UPI,Pune,completed
O06400,2025-01-30,C0916,P207,Microwave Oven,Fashon,1,abc,ten,,UPI,Bangalore,completed
O06401,2025/02/12,C0889,P204,Nike Shoes,Electronics,-1,25826,0.1,,UPI,Bangalore,completed
O06402,16/03/2025,C0725,P206,HP Laptop,Fashion,3,43281,ten,,Credit Card,Jaipur,Cancelled
O06403,2025-03-23,C0742,,Office Chair,Home and Living,1,37036,ten,,Credit Card,Jaipur,completed
O06404,24-02-2025,C0127,P209,Office Chair,Fashon,2,abc,10%,,Cash,Kolkata,completed
O06405,13-02-2025,C0089,P205,Levi Jeans,Home and Living,1,abc,10%,,UPI,Pune,Returned
O06406,2025-03-29,C0059,P203,Sony Headphones,Electronics,-1,abc,10%,,Debit Card,Lucknow,completed
O06407,31-03-2025,C0213,P205,Levi Jeans,Home & Living,3,abc,5%,,,Hyderabad,Returned
O06408,20-01-2025,C0899,P207,Microwave Oven,Home & Living,2,abc,0.05,,Credit Card,Lucknow,Completed
O06409,2025/03/18,C0237,P206,HP Laptop,Home and Living,-1,abc,5%,,UPI,Mumbai,completed
O06410,04/02/2025,C0600,P205,Levi Jeans,Fashon,-1,abc,0.05,,Cash,Chennai,Returned
O06411,2025-01-08,C0069,P206,HP Laptop,Home and Living,2,66510,0.05,,Cash,Lucknow,completed
O06412,23/03/2025,C0989,P208,Refrigerator,Fashion,1,9321,0.1,,Credit Card,Bangalore,Returned
O06413,27-01-2025,C0497,P204,Nike Shoes,Electronics,-1,44782,5%,,Cash,Hyderabad,Completed
O06414,06-01-2025,C0007,P207,Microwave Oven,Electronic,2,abc,0.05,,Debit Card,Delhi,Completed
O06415,2025/03/06,C0897,P209,Office Chair,Home and Living,-1,15505,0,,UPI,Jaipur,completed
O06416,2025-01-26,C0236,P206,HP Laptop,electronics,2,abc,,,Credit Card,Kolkata,Returned
O06417,2025-02-07,C0808,P206,HP Laptop,Fashion,-1,19194,5%,,Cash,Pune,Completed
O06418,2025/02/10,C0634,P210,Air Conditioner,Home and Living,1,abc,0.1,,,Delhi,Cancelled
O06419,30/03/2025,C0501,P207,Microwave Oven,Electronic,-1,29686,0.1,,Cash,Chennai,Cancelled
O06420,04/01/2025,C0609,P201,iPhone 15,Fashion,3,abc,0.05,,Cash,Mumbai,completed
O06421,2025/03/17,C0002,P204,Nike Shoes,Electronics,1,54334,0,,,Kolkata,Cancelled
O06422,19-02-2025,C0148,P203,Sony Headphones,Home & Living,3,65714,0,,UPI,Pune,Cancelled
O06423,11-03-2025,C0681,P204,Nike Shoes,Fashon,1,abc,,,Credit Card,Delhi,completed
O06424,05-01-2025,C0887,P205,Levi Jeans,Electronic,1,abc,,,UPI,Kolkata,Cancelled
O06425,10-01-2025,C0877,P210,Air Conditioner,Fashion,3,68041,ten,,Debit Card, ,Cancelled
O06426,2025/03/31,C0493,P201,iPhone 15,Electronic,-1,abc,,,,Pune,Cancelled
O06427,20-02-2025,C0936,P203,Sony Headphones,Home & Living,-1,79620,5%,,Credit Card,Mumbai,Completed
O06428,2025-02-06,C0233,P202,Samsung TV,Home & Living,-1,abc,0,,Cash,Kolkata,Returned
O06429,04/01/2025,C0996,P204,Nike Shoes,Fashion,1,60699,10%,,Debit Card,Chennai,Completed
O06430,31-03-2025,C0309,P204,Nike Shoes,Electronics,3,abc,0.05,,UPI,Pune,completed
O06431,2025/01/22,C0261,P202,Samsung TV,Electronic,3,abc,10%,,Credit Card, ,completed
O06432,22-03-2025,C0167,P207,Microwave Oven,Fashon,-1,48814,,,Credit Card,Hyderabad,Cancelled
O06433,2025-02-27,C0994,P210,Air Conditioner,Electronic,2,abc,0.1,,Debit Card,Lucknow,Cancelled
O06434,2025/03/15,C0664,P202,Samsung TV,electronics,2,21025,,,Cash,Hyderabad,Returned
O06435,2025-01-12,C0063,P201,iPhone 15,Fashon,3,57756,0.1,,Cash,Kolkata,Returned
O06436,05/02/2025,C0352,P208,Refrigerator,Electronic,1,abc,10%,,Credit Card,Kolkata,Completed
O06437,19/03/2025,C0132,P202,Samsung TV,Home and Living,-1,60017,,,Cash,Chennai,Returned
O06438,2025-03-24,C0917,P208,Refrigerator,Electronics,2,63937,0,,Cash,Delhi,Cancelled
O06439,2025-03-31,C0811,P202,Samsung TV,Electronics,-1,abc,0.1,,Credit Card,Bangalore,Returned
O06440,17/03/2025,C0654,P208,Refrigerator,Home and Living,3,32698,,,,Mumbai,Completed
O06441,28/02/2025,C0493,P209,Office Chair,Electronic,2,68143,5%,,Credit Card,Lucknow,Cancelled
O06442,2025-02-04,C0583,P208,Refrigerator,Fashon,1,26344,0,,UPI,Chennai,Returned
O06443,2025-02-06,C0707,P210,Air Conditioner,Electronic,1,abc,,,Debit Card,Chennai,Cancelled
O06444,2025-01-05,C0178,P202,Samsung TV,Home & Living,3,40481,10%,,,Bangalore,completed
O06445,2025/02/25,C0432,P206,HP Laptop,Electronic,-1,79941,0.1,,Debit Card,Jaipur,Completed
O06446,2025-02-05,C0258,P203,Sony Headphones,Home and Living,1,64195,0.1,,Cash,Mumbai,completed
O06447,25/01/2025,C0451,P202,Samsung TV,Fashion,2,79071,0.1,,Credit Card,Chennai,Cancelled
O06448,2025/03/22,C0211,P209,Office Chair,Fashion,1,abc,ten,,,Jaipur,completed
O06449,2025-03-26,C0582,P203,Sony Headphones,Fashion,3,abc,10%,,UPI,Jaipur,Completed
O06450,2025/03/03,C0085,P209,Office Chair,Home and Living,-1,34884,,,Credit Card,Pune,Cancelled
O06451,21/03/2025,C0203,P210,Air Conditioner,Electronic,1,abc,10%,,UPI,Delhi,Returned
O06452,2025/03/23,C0048,P202,Samsung TV,Fashion,2,abc,0,,Cash,Mumbai,Completed
O06453,06-02-2025,C0911,P210,Air Conditioner,Electronics,1,abc,0,,UPI,Delhi,Cancelled
